,Extinctions,Tot_Pop,Tot_Pop_A,Tot_Pop_B,Tot_Pop_C,Tot_Pop_D,Pop,Pop_A,Pop_B,Pop_C,Pop_D,Niche,niche_A,niche_B,niche_C,niche_D
170,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[39.86303878]],[[0.]],[[0.]],[[0.]]
171,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[39.98831079]],[[0.]],[[0.]],[[0.]]
172,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.11319133]],[[0.]],[[0.]],[[0.]]
173,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.23768406]],[[0.]],[[0.]],[[0.]]
174,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.36179256]],[[0.]],[[0.]],[[0.]]
175,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.48552038]],[[0.]],[[0.]],[[0.]]
176,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.608871]],[[0.]],[[0.]],[[0.]]
177,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.73184784]],[[0.]],[[0.]],[[0.]]
178,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.85445428]],[[0.]],[[0.]],[[0.]]
179,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[40.97669366]],[[0.]],[[0.]],[[0.]]
180,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[41.09856925]],[[0.]],[[0.]],[[0.]]
181,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[41.22008427]],[[0.]],[[0.]],[[0.]]
182,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[41.34124191]],[[0.]],[[0.]],[[0.]]
183,3,56.0,55.0,1.0,0.0,0.0,[[56.]],[[55.]],[[1.]],[[0.]],[[0.]],[[0.]],[[41.46204532]],[[0.]],[[0.]],[[0.]]
184,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[41.58249756]],[[0.]],[[0.]],[[0.]]
185,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[41.7026017]],[[0.]],[[0.]],[[0.]]
186,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[41.82236073]],[[0.]],[[0.]],[[0.]]
187,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[41.94177761]],[[0.]],[[0.]],[[0.]]
188,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.06085526]],[[0.]],[[0.]],[[0.]]
189,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.17959655]],[[0.]],[[0.]],[[0.]]
190,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.29800431]],[[0.]],[[0.]],[[0.]]
191,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.41608135]],[[0.]],[[0.]],[[0.]]
192,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.53383042]],[[0.]],[[0.]],[[0.]]
193,3,55.0,55.0,0.0,0.0,0.0,[[55.]],[[55.]],[[0.]],[[0.]],[[0.]],[[0.]],[[42.65125424]],[[0.]],[[0.]],[[0.]]
194,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[42.74496091]],[[0.]],[[0.]],[[0.]]
195,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[42.861806]],[[0.]],[[0.]],[[0.]]
196,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[42.97833326]],[[0.]],[[0.]],[[0.]]
197,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[43.09454525]],[[0.]],[[0.]],[[0.]]
198,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[43.21044454]],[[0.]],[[0.]],[[0.]]
199,3,55.0,54.0,1.0,0.0,0.0,[[55.]],[[54.]],[[1.]],[[0.]],[[0.]],[[0.]],[[43.32603362]],[[0.]],[[0.]],[[0.]]
