,Extinctions,Tot_Pop,Tot_Pop_A,Tot_Pop_B,Tot_Pop_C,Tot_Pop_D,Pop,Pop_A,Pop_B,Pop_C,Pop_D,Niche,niche_A,niche_B,niche_C,niche_D
61,0,65.0,33.0,32.0,0.0,0.0,[[65.]],[[33.]],[[32.]],[[0.]],[[0.]],[[0.]],[[28.73395425]],[[14.21370943]],[[0.]],[[0.]]
62,0,67.0,33.0,34.0,0.0,0.0,[[67.]],[[33.]],[[34.]],[[0.]],[[0.]],[[0.]],[[28.94226306]],[[14.35407213]],[[0.]],[[0.]]
63,0,68.0,34.0,34.0,0.0,0.0,[[68.]],[[34.]],[[34.]],[[0.]],[[0.]],[[0.]],[[29.14907973]],[[14.49306892]],[[0.]],[[0.]]
64,0,72.0,36.0,36.0,0.0,0.0,[[72.]],[[36.]],[[36.]],[[0.]],[[0.]],[[0.]],[[29.35443588]],[[14.63073899]],[[0.]],[[0.]]
65,0,71.0,34.0,37.0,0.0,0.0,[[71.]],[[34.]],[[37.]],[[0.]],[[0.]],[[0.]],[[29.55836206]],[[14.76711967]],[[0.]],[[0.]]
66,0,73.0,36.0,37.0,0.0,0.0,[[73.]],[[36.]],[[37.]],[[0.]],[[0.]],[[0.]],[[29.82809006]],[[14.83483768]],[[0.]],[[0.]]
67,0,71.0,34.0,37.0,0.0,0.0,[[71.]],[[34.]],[[37.]],[[0.]],[[0.]],[[0.]],[[30.02879258]],[[14.96935055]],[[0.]],[[0.]]
68,0,70.0,32.0,38.0,0.0,0.0,[[70.]],[[32.]],[[38.]],[[0.]],[[0.]],[[0.]],[[30.16185067]],[[15.16887359]],[[0.]],[[0.]]
69,0,70.0,31.0,39.0,0.0,0.0,[[70.]],[[31.]],[[39.]],[[0.]],[[0.]],[[0.]],[[30.36034204]],[[15.30043726]],[[0.]],[[0.]]
70,0,72.0,32.0,40.0,0.0,0.0,[[72.]],[[32.]],[[40.]],[[0.]],[[0.]],[[0.]],[[30.55754132]],[[15.43087448]],[[0.]],[[0.]]
71,0,74.0,34.0,40.0,0.0,0.0,[[74.]],[[34.]],[[40.]],[[0.]],[[0.]],[[0.]],[[30.8834028]],[[15.43087448]],[[0.]],[[0.]]
72,0,75.0,33.0,42.0,0.0,0.0,[[75.]],[[33.]],[[42.]],[[0.]],[[0.]],[[0.]],[[30.94816251]],[[15.68848234]],[[0.]],[[0.]]
73,0,74.0,32.0,42.0,0.0,0.0,[[74.]],[[32.]],[[42.]],[[0.]],[[0.]],[[0.]],[[31.07727623]],[[15.87893476]],[[0.]],[[0.]]
74,0,72.0,34.0,38.0,0.0,0.0,[[72.]],[[34.]],[[38.]],[[0.]],[[0.]],[[0.]],[[31.39773298]],[[15.87893476]],[[0.]],[[0.]]
75,0,74.0,33.0,41.0,0.0,0.0,[[74.]],[[33.]],[[41.]],[[0.]],[[0.]],[[0.]],[[31.52500175]],[[16.06712089]],[[0.]],[[0.]]
76,0,73.0,33.0,40.0,0.0,0.0,[[73.]],[[33.]],[[40.]],[[0.]],[[0.]],[[0.]],[[31.71494539]],[[16.19135854]],[[0.]],[[0.]]
77,0,74.0,32.0,42.0,0.0,0.0,[[74.]],[[32.]],[[42.]],[[0.]],[[0.]],[[0.]],[[31.90375596]],[[16.31464653]],[[0.]],[[0.]]
78,0,75.0,32.0,43.0,0.0,0.0,[[75.]],[[32.]],[[43.]],[[0.]],[[0.]],[[0.]],[[32.0914535]],[[16.43700634]],[[0.]],[[0.]]
79,0,77.0,33.0,44.0,0.0,0.0,[[77.]],[[33.]],[[44.]],[[0.]],[[0.]],[[0.]],[[32.27805748]],[[16.55845864]],[[0.]],[[0.]]
80,0,76.0,33.0,43.0,0.0,0.0,[[76.]],[[33.]],[[43.]],[[0.]],[[0.]],[[0.]],[[32.46358681]],[[16.67902337]],[[0.]],[[0.]]
81,0,76.0,34.0,42.0,0.0,0.0,[[76.]],[[34.]],[[42.]],[[0.]],[[0.]],[[0.]],[[32.70931924]],[[16.73897892]],[[0.]],[[0.]]
82,0,73.0,33.0,40.0,0.0,0.0,[[73.]],[[33.]],[[40.]],[[0.]],[[0.]],[[0.]],[[32.95321587]],[[16.79871972]],[[0.]],[[0.]]
83,0,75.0,35.0,40.0,0.0,0.0,[[75.]],[[35.]],[[40.]],[[0.]],[[0.]],[[0.]],[[33.13495807]],[[16.91756621]],[[0.]],[[0.]]
84,0,76.0,37.0,39.0,0.0,0.0,[[76.]],[[37.]],[[39.]],[[0.]],[[0.]],[[0.]],[[33.3757388]],[[16.97667637]],[[0.]],[[0.]]
85,0,74.0,35.0,39.0,0.0,0.0,[[74.]],[[35.]],[[39.]],[[0.]],[[0.]],[[0.]],[[33.55518849]],[[17.09428138]],[[0.]],[[0.]]
86,0,75.0,35.0,40.0,0.0,0.0,[[75.]],[[35.]],[[40.]],[[0.]],[[0.]],[[0.]],[[33.67428941]],[[17.26918217]],[[0.]],[[0.]]
87,0,76.0,36.0,40.0,0.0,0.0,[[76.]],[[36.]],[[40.]],[[0.]],[[0.]],[[0.]],[[33.91123417]],[[17.32708879]],[[0.]],[[0.]]
88,0,76.0,36.0,40.0,0.0,0.0,[[76.]],[[36.]],[[40.]],[[0.]],[[0.]],[[0.]],[[34.08786003]],[[17.4423234]],[[0.]],[[0.]]
89,0,75.0,36.0,39.0,0.0,0.0,[[75.]],[[36.]],[[39.]],[[0.]],[[0.]],[[0.]],[[34.26357386]],[[17.55679919]],[[0.]],[[0.]]
90,0,75.0,37.0,38.0,0.0,0.0,[[75.]],[[37.]],[[38.]],[[0.]],[[0.]],[[0.]],[[34.49646435]],[[17.61375718]],[[0.]],[[0.]]
91,0,75.0,37.0,38.0,0.0,0.0,[[75.]],[[37.]],[[38.]],[[0.]],[[0.]],[[0.]],[[34.67010388]],[[17.72712238]],[[0.]],[[0.]]
92,0,76.0,34.0,42.0,0.0,0.0,[[76.]],[[34.]],[[42.]],[[0.]],[[0.]],[[0.]],[[34.72779047]],[[17.95169844]],[[0.]],[[0.]]
93,0,73.0,31.0,42.0,0.0,0.0,[[73.]],[[31.]],[[42.]],[[0.]],[[0.]],[[0.]],[[34.78538124]],[[18.17349099]],[[0.]],[[0.]]
94,0,72.0,31.0,41.0,0.0,0.0,[[72.]],[[31.]],[[41.]],[[0.]],[[0.]],[[0.]],[[34.95758333]],[[18.28337529]],[[0.]],[[0.]]
95,0,73.0,32.0,41.0,0.0,0.0,[[73.]],[[32.]],[[41.]],[[0.]],[[0.]],[[0.]],[[35.24271403]],[[18.28337529]],[[0.]],[[0.]]
96,0,72.0,33.0,39.0,0.0,0.0,[[72.]],[[33.]],[[39.]],[[0.]],[[0.]],[[0.]],[[35.46916566]],[[18.33806979]],[[0.]],[[0.]]
97,0,73.0,35.0,38.0,0.0,0.0,[[73.]],[[35.]],[[38.]],[[0.]],[[0.]],[[0.]],[[35.69417838]],[[18.39260116]],[[0.]],[[0.]]
98,0,72.0,34.0,38.0,0.0,0.0,[[72.]],[[34.]],[[38.]],[[0.]],[[0.]],[[0.]],[[35.86200997]],[[18.50118029]],[[0.]],[[0.]]
99,0,72.0,33.0,39.0,0.0,0.0,[[72.]],[[33.]],[[39.]],[[0.]],[[0.]],[[0.]],[[35.97346202]],[[18.66286113]],[[0.]],[[0.]]
100,0,72.0,32.0,40.0,0.0,0.0,[[72.]],[[32.]],[[40.]],[[0.]],[[0.]],[[0.]],[[36.08456931]],[[18.82314931]],[[0.]],[[0.]]
101,0,71.0,32.0,39.0,0.0,0.0,[[71.]],[[32.]],[[39.]],[[0.]],[[0.]],[[0.]],[[36.30576227]],[[18.87627538]],[[0.]],[[0.]]
102,0,72.0,32.0,40.0,0.0,0.0,[[72.]],[[32.]],[[40.]],[[0.]],[[0.]],[[0.]],[[36.47077529]],[[18.98208022]],[[0.]],[[0.]]
103,0,75.0,34.0,41.0,0.0,0.0,[[75.]],[[34.]],[[41.]],[[0.]],[[0.]],[[0.]],[[36.63504395]],[[19.08729695]],[[0.]],[[0.]]
104,0,77.0,37.0,40.0,0.0,0.0,[[77.]],[[37.]],[[40.]],[[0.]],[[0.]],[[0.]],[[36.85292816]],[[19.13968781]],[[0.]],[[0.]]
105,0,78.0,37.0,41.0,0.0,0.0,[[78.]],[[37.]],[[41.]],[[0.]],[[0.]],[[0.]],[[37.01549842]],[[19.24404049]],[[0.]],[[0.]]
106,0,76.0,37.0,39.0,0.0,0.0,[[76.]],[[37.]],[[39.]],[[0.]],[[0.]],[[0.]],[[37.28487141]],[[19.24404049]],[[0.]],[[0.]]
107,0,74.0,34.0,40.0,0.0,0.0,[[74.]],[[34.]],[[40.]],[[0.]],[[0.]],[[0.]],[[37.33851247]],[[19.4510619]],[[0.]],[[0.]]
108,0,74.0,35.0,39.0,0.0,0.0,[[74.]],[[35.]],[[39.]],[[0.]],[[0.]],[[0.]],[[37.60556843]],[[19.4510619]],[[0.]],[[0.]]
109,0,74.0,37.0,37.0,0.0,0.0,[[74.]],[[37.]],[[37.]],[[0.]],[[0.]],[[0.]],[[37.87073857]],[[19.4510619]],[[0.]],[[0.]]
110,0,75.0,37.0,38.0,0.0,0.0,[[75.]],[[37.]],[[38.]],[[0.]],[[0.]],[[0.]],[[37.97628747]],[[19.60488961]],[[0.]],[[0.]]
111,0,77.0,38.0,39.0,0.0,0.0,[[77.]],[[38.]],[[39.]],[[0.]],[[0.]],[[0.]],[[38.13406231]],[[19.70677261]],[[0.]],[[0.]]
112,0,76.0,36.0,40.0,0.0,0.0,[[76.]],[[36.]],[[40.]],[[0.]],[[0.]],[[0.]],[[38.23888337]],[[19.85861456]],[[0.]],[[0.]]
113,0,74.0,36.0,38.0,0.0,0.0,[[74.]],[[36.]],[[38.]],[[0.]],[[0.]],[[0.]],[[38.39557769]],[[19.95919915]],[[0.]],[[0.]]
114,0,72.0,36.0,36.0,0.0,0.0,[[72.]],[[36.]],[[36.]],[[0.]],[[0.]],[[0.]],[[38.55163426]],[[20.05927812]],[[0.]],[[0.]]
115,0,71.0,36.0,35.0,0.0,0.0,[[71.]],[[36.]],[[35.]],[[0.]],[[0.]],[[0.]],[[38.75873097]],[[20.10913036]],[[0.]],[[0.]]
116,0,73.0,36.0,37.0,0.0,0.0,[[73.]],[[36.]],[[37.]],[[0.]],[[0.]],[[0.]],[[38.91332925]],[[20.208465]],[[0.]],[[0.]]
117,0,72.0,34.0,38.0,0.0,0.0,[[72.]],[[34.]],[[38.]],[[0.]],[[0.]],[[0.]],[[39.06731495]],[[20.30731255]],[[0.]],[[0.]]
118,0,75.0,37.0,38.0,0.0,0.0,[[75.]],[[37.]],[[38.]],[[0.]],[[0.]],[[0.]],[[39.27168877]],[[20.35655589]],[[0.]],[[0.]]
119,0,73.0,35.0,38.0,0.0,0.0,[[73.]],[[35.]],[[38.]],[[0.]],[[0.]],[[0.]],[[39.42427298]],[[20.45468608]],[[0.]],[[0.]]
120,0,70.0,34.0,36.0,0.0,0.0,[[70.]],[[34.]],[[36.]],[[0.]],[[0.]],[[0.]],[[39.62680349]],[[20.50357463]],[[0.]],[[0.]]
121,0,70.0,36.0,34.0,0.0,0.0,[[70.]],[[36.]],[[34.]],[[0.]],[[0.]],[[0.]],[[39.82830281]],[[20.55234662]],[[0.]],[[0.]]
122,0,71.0,36.0,35.0,0.0,0.0,[[71.]],[[36.]],[[35.]],[[0.]],[[0.]],[[0.]],[[39.97876]],[[20.64954419]],[[0.]],[[0.]]
123,0,72.0,35.0,37.0,0.0,0.0,[[72.]],[[35.]],[[37.]],[[0.]],[[0.]],[[0.]],[[40.02878656]],[[20.84257639]],[[0.]],[[0.]]
124,0,72.0,33.0,39.0,0.0,0.0,[[72.]],[[33.]],[[39.]],[[0.]],[[0.]],[[0.]],[[40.0787506]],[[21.03383311]],[[0.]],[[0.]]
