,Extinctions,Tot_Pop,Tot_Pop_A,Tot_Pop_B,Tot_Pop_C,Tot_Pop_D,Pop,Pop_A,Pop_B,Pop_C,Pop_D,Niche,niche_A,niche_B,niche_C,niche_D
165,3,57.0,37.0,20.0,0.0,0.0,[[57.]],[[37.]],[[20.]],[[0.]],[[0.]],[[0.]],[[48.68979048]],[[20.98618271]],[[0.]],[[0.]]
166,3,57.0,35.0,22.0,0.0,0.0,[[57.]],[[35.]],[[22.]],[[0.]],[[0.]],[[0.]],[[48.81291581]],[[21.08137556]],[[0.]],[[0.]]
167,3,57.0,34.0,23.0,0.0,0.0,[[57.]],[[34.]],[[23.]],[[0.]],[[0.]],[[0.]],[[48.97660103]],[[21.1288108]],[[0.]],[[0.]]
168,3,60.0,35.0,25.0,0.0,0.0,[[60.]],[[35.]],[[25.]],[[0.]],[[0.]],[[0.]],[[49.09900654]],[[21.2233625]],[[0.]],[[0.]]
169,3,61.0,32.0,29.0,0.0,0.0,[[61.]],[[32.]],[[29.]],[[0.]],[[0.]],[[0.]],[[49.13974056]],[[21.41121056]],[[0.]],[[0.]]
170,3,63.0,33.0,30.0,0.0,0.0,[[63.]],[[33.]],[[30.]],[[0.]],[[0.]],[[0.]],[[49.30233982]],[[21.45791506]],[[0.]],[[0.]]
171,3,66.0,34.0,32.0,0.0,0.0,[[66.]],[[34.]],[[32.]],[[0.]],[[0.]],[[0.]],[[49.42393793]],[[21.55101977]],[[0.]],[[0.]]
172,3,68.0,34.0,34.0,0.0,0.0,[[68.]],[[34.]],[[34.]],[[0.]],[[0.]],[[0.]],[[49.54523736]],[[21.64372311]],[[0.]],[[0.]]
173,3,70.0,32.0,38.0,0.0,0.0,[[70.]],[[32.]],[[38.]],[[0.]],[[0.]],[[0.]],[[49.58560451]],[[21.82794619]],[[0.]],[[0.]]
174,3,71.0,32.0,39.0,0.0,0.0,[[71.]],[[32.]],[[39.]],[[0.]],[[0.]],[[0.]],[[49.74674528]],[[21.87375902]],[[0.]],[[0.]]
175,3,72.0,34.0,38.0,0.0,0.0,[[72.]],[[34.]],[[38.]],[[0.]],[[0.]],[[0.]],[[49.90736535]],[[21.9194759]],[[0.]],[[0.]]
176,3,73.0,34.0,39.0,0.0,0.0,[[73.]],[[34.]],[[39.]],[[0.]],[[0.]],[[0.]],[[50.06746972]],[[21.96509742]],[[0.]],[[0.]]
177,3,75.0,33.0,42.0,0.0,0.0,[[75.]],[[33.]],[[42.]],[[0.]],[[0.]],[[0.]],[[50.14733007]],[[22.10139582]],[[0.]],[[0.]]
178,3,73.0,31.0,42.0,0.0,0.0,[[73.]],[[31.]],[[42.]],[[0.]],[[0.]],[[0.]],[[50.22706334]],[[22.23685711]],[[0.]],[[0.]]
179,3,74.0,33.0,41.0,0.0,0.0,[[74.]],[[33.]],[[41.]],[[0.]],[[0.]],[[0.]],[[50.42584451]],[[22.23685711]],[[0.]],[[0.]]
180,3,76.0,36.0,40.0,0.0,0.0,[[76.]],[[36.]],[[40.]],[[0.]],[[0.]],[[0.]],[[50.58430658]],[[22.28182749]],[[0.]],[[0.]]
181,3,74.0,36.0,38.0,0.0,0.0,[[74.]],[[36.]],[[38.]],[[0.]],[[0.]],[[0.]],[[50.74227341]],[[22.32670711]],[[0.]],[[0.]]
182,3,74.0,36.0,38.0,0.0,0.0,[[74.]],[[36.]],[[38.]],[[0.]],[[0.]],[[0.]],[[50.8604263]],[[22.41619626]],[[0.]],[[0.]]
183,3,74.0,37.0,37.0,0.0,0.0,[[74.]],[[37.]],[[37.]],[[0.]],[[0.]],[[0.]],[[51.01753752]],[[22.46080686]],[[0.]],[[0.]]
184,3,77.0,39.0,38.0,0.0,0.0,[[77.]],[[39.]],[[38.]],[[0.]],[[0.]],[[0.]],[[51.13505391]],[[22.54976278]],[[0.]],[[0.]]
185,3,75.0,40.0,35.0,0.0,0.0,[[75.]],[[40.]],[[35.]],[[0.]],[[0.]],[[0.]],[[51.33031622]],[[22.54976278]],[[0.]],[[0.]]
186,3,75.0,39.0,36.0,0.0,0.0,[[75.]],[[39.]],[[36.]],[[0.]],[[0.]],[[0.]],[[51.44711762]],[[22.63836847]],[[0.]],[[0.]]
187,3,74.0,39.0,35.0,0.0,0.0,[[74.]],[[39.]],[[35.]],[[0.]],[[0.]],[[0.]],[[51.60244125]],[[22.68254126]],[[0.]],[[0.]]
188,3,76.0,41.0,35.0,0.0,0.0,[[76.]],[[41.]],[[35.]],[[0.]],[[0.]],[[0.]],[[51.7572984]],[[22.72662803]],[[0.]],[[0.]]
189,3,77.0,42.0,35.0,0.0,0.0,[[77.]],[[42.]],[[35.]],[[0.]],[[0.]],[[0.]],[[51.87313766]],[[22.8145455]],[[0.]],[[0.]]
190,3,73.0,40.0,33.0,0.0,0.0,[[73.]],[[40.]],[[33.]],[[0.]],[[0.]],[[0.]],[[51.98871862]],[[22.90212482]],[[0.]],[[0.]]
191,3,73.0,41.0,32.0,0.0,0.0,[[73.]],[[41.]],[[32.]],[[0.]],[[0.]],[[0.]],[[52.18078422]],[[22.90212482]],[[0.]],[[0.]]
192,3,72.0,41.0,31.0,0.0,0.0,[[72.]],[[41.]],[[31.]],[[0.]],[[0.]],[[0.]],[[52.33392881]],[[22.94578889]],[[0.]],[[0.]]
193,3,72.0,42.0,30.0,0.0,0.0,[[72.]],[[42.]],[[30.]],[[0.]],[[0.]],[[0.]],[[52.48662624]],[[22.98936988]],[[0.]],[[0.]]
194,3,69.0,40.0,29.0,0.0,0.0,[[69.]],[[40.]],[[29.]],[[0.]],[[0.]],[[0.]],[[52.56280848]],[[23.11961899]],[[0.]],[[0.]]
195,3,70.0,41.0,29.0,0.0,0.0,[[70.]],[[41.]],[[29.]],[[0.]],[[0.]],[[0.]],[[52.71484245]],[[23.1628723]],[[0.]],[[0.]]
196,3,69.0,38.0,31.0,0.0,0.0,[[69.]],[[38.]],[[31.]],[[0.]],[[0.]],[[0.]],[[52.79069512]],[[23.29214941]],[[0.]],[[0.]]
197,3,70.0,37.0,33.0,0.0,0.0,[[70.]],[[37.]],[[33.]],[[0.]],[[0.]],[[0.]],[[52.86643888]],[[23.42071163]],[[0.]],[[0.]]
198,3,68.0,36.0,32.0,0.0,0.0,[[68.]],[[36.]],[[32.]],[[0.]],[[0.]],[[0.]],[[52.97985133]],[[23.50602844]],[[0.]],[[0.]]
199,3,66.0,35.0,31.0,0.0,0.0,[[66.]],[[35.]],[[31.]],[[0.]],[[0.]],[[0.]],[[53.09302135]],[[23.59103614]],[[0.]],[[0.]]
