,Extinctions,Tot_Pop,Tot_Pop_A,Tot_Pop_B,Tot_Pop_C,Tot_Pop_D,Pop,Pop_A,Pop_B,Pop_C,Pop_D,Niche,niche_A,niche_B,niche_C,niche_D
190,3,79.0,25.0,54.0,0.0,0.0,[[79.]],[[25.]],[[54.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
191,3,78.0,24.0,54.0,0.0,0.0,[[78.]],[[24.]],[[54.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
192,3,76.0,24.0,52.0,0.0,0.0,[[76.]],[[24.]],[[52.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
193,3,75.0,22.0,53.0,0.0,0.0,[[75.]],[[22.]],[[53.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
194,3,78.0,21.0,57.0,0.0,0.0,[[78.]],[[21.]],[[57.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
195,3,79.0,22.0,57.0,0.0,0.0,[[79.]],[[22.]],[[57.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
196,3,81.0,22.0,59.0,0.0,0.0,[[81.]],[[22.]],[[59.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
197,3,79.0,21.0,58.0,0.0,0.0,[[79.]],[[21.]],[[58.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
198,3,79.0,22.0,57.0,0.0,0.0,[[79.]],[[22.]],[[57.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
199,3,81.0,24.0,57.0,0.0,0.0,[[81.]],[[24.]],[[57.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]],[[0.]]
